year,period,passenger_cars,motor_coaches_buses_and_trolley_buses,rail_metro_and_tram,commercial_vehicles,rail_transport,domestic_aviation,international_aviation,domestic_shipping,international_shipping
2020,4092,0.945,0,0,0,0,0,0,0,0
2020,4093,0.96,0,0,0,0,0,0,0,0
2020,4094,0.96,0,0,0,0,0,0,0,0
2020,4095,0.932,0,0,0,0,0,0,0,0
2020,4096,0.885,0,0,0,0,0,0,0,0
2020,4097,0.855,0,0,0,0,0,0,0,0
2020,4098,0.865,0,0,0,0,0,0,0,0
2020,4099,0.869,0,0,0,0,0,0,0,0
2020,4100,0.859,0,0,0,0,0,0,0,0
2020,4101,0.918,0,0,0,0,0,0,0,0
2020,4102,0.933,0,0,0,0,0,0,0,0
2020,4103,0.962,0,0,0,0,0,0,0,0
2020,4104,0.959,0,0,0,0,0,0,0,0
2020,4105,0.985,0,0,0,0,0,0,0,0
2020,4106,0.989,0,0,0,0,0,0,0,0
2020,4107,0.993,0,0,0,0,0,0,0,0
2020,4108,0.993,0,0,0,0,0,0,0,0
2020,4109,0.996,0,0,0,0,0,0,0,0
2020,4110,0.974,0,0,0,0,0,0,0,0
2020,4111,0.847,0,0,0,0,0,0,0,0
2020,4112,0.75,0,0,0,0,0,0,0,0
2020,4113,0.76,0,0,0,0,0,0,0,0
2020,4114,0.82,0,0,0,0,0,0,0,0
2020,4115,0.9,0,0,0,0,0,0,0,0
2020,4116,0.945,0,0,0,0,0,0,0,0
2020,4117,0.958,0,0,0,0,0,0,0,0
2020,4118,0.95,0,0,0,0,0,0,0,0
2020,4119,0.921,0,0,0,0,0,0,0,0
2020,4120,0.883,0,0,0,0,0,0,0,0
2020,4121,0.862,0,0,0,0,0,0,0,0
2020,4122,0.857,0,0,0,0,0,0,0,0
2020,4123,0.884,0,0,0,0,0,0,0,0
2020,4124,0.881,0,0,0,0,0,0,0,0
2020,4125,0.901,0,0,0,0,0,0,0,0
2020,4126,0.923,0,0,0,0,0,0,0,0
2020,4127,0.953,0,0,0,0,0,0,0,0
2020,4128,0.945,0,0,0,0,0,0,0,0
2020,4129,0.983,0,0,0,0,0,0,0,0
2020,4130,0.987,0,0,0,0,0,0,0,0
2020,4131,0.992,0,0,0,0,0,0,0,0
2020,4132,0.992,0,0,0,0,0,0,0,0
2020,4133,0.994,0,0,0,0,0,0,0,0
2020,4134,0.979,0,0,0,0,0,0,0,0
2020,4135,0.857,0,0,0,0,0,0,0,0
2020,4136,0.724,0,0,0,0,0,0,0,0
2020,4137,0.762,0,0,0,0,0,0,0,0
2020,4138,0.824,0,0,0,0,0,0,0,0
2020,4139,0.908,0,0,0,0,0,0,0,0
2020,4140,0.937,0,0,0,0,0,0,0,0
2020,4141,0.954,0,0,0,0,0,0,0,0
2020,4142,0.943,0,0,0,0,0,0,0,0
2020,4143,0.916,0,0,0,0,0,0,0,0
2020,4144,0.889,0,0,0,0,0,0,0,0
2020,4145,0.85,0,0,0,0,0,0,0,0
2020,4146,0.856,0,0,0,0,0,0,0,0
2020,4147,0.859,0,0,0,0,0,0,0,0
2020,4148,0.89,0,0,0,0,0,0,0,0
2020,4149,0.901,0,0,0,0,0,0,0,0
2020,4150,0.917,0,0,0,0,0,0,0,0
2020,4151,0.95,0,0,0,0,0,0,0,0
2020,4152,0.946,0,0,0,0,0,0,0,0
2020,4153,0.985,0,0,0,0,0,0,0,0
2020,4154,0.992,0,0,0,0,0,0,0,0
2020,4155,0.993,0,0,0,0,0,0,0,0
2020,4156,0.994,0,0,0,0,0,0,0,0
2020,4157,0.997,0,0,0,0,0,0,0,0
2020,4158,0.998,0,0,0,0,0,0,0,0
2020,4159,0.998,0,0,0,0,0,0,0,0
2020,4160,0.998,0,0,0,0,0,0,0,0
2020,4161,0.915,0,0,0,0,0,0,0,0
2020,4162,0.661,0,0,0,0,0,0,0,0
2020,4163,0.667,0,0,0,0,0,0,0,0
2020,4164,0.84,0,0,0,0,0,0,0,0
2020,4165,0.888,0,0,0,0,0,0,0,0
2020,4166,0.89,0,0,0,0,0,0,0,0
2020,4167,0.923,0,0,0,0,0,0,0,0
2020,4168,0.91,0,0,0,0,0,0,0,0
2020,4169,0.919,0,0,0,0,0,0,0,0
2020,4170,0.921,0,0,0,0,0,0,0,0
2020,4171,0.911,0,0,0,0,0,0,0,0
2020,4172,0.937,0,0,0,0,0,0,0,0
2020,4173,0.965,0,0,0,0,0,0,0,0
2020,4174,0.977,0,0,0,0,0,0,0,0
2020,4175,0.982,0,0,0,0,0,0,0,0
2020,4176,0.975,0,0,0,0,0,0,0,0
2020,4177,0.986,0,0,0,0,0,0,0,0
2020,4178,0.99,0,0,0,0,0,0,0,0
2020,4179,0.995,0,0,0,0,0,0,0,0
2020,4180,0.995,0,0,0,0,0,0,0,0
2020,4181,0.995,0,0,0,0,0,0,0,0
2020,4182,0.996,0,0,0,0,0,0,0,0
2020,4183,0.997,0,0,0,0,0,0,0,0
2020,4184,0.997,0,0,0,0,0,0,0,0
2020,4185,0.899,0,0,0,0,0,0,0,0
2020,4186,0.648,0,0,0,0,0,0,0,0
2020,4187,0.662,0,0,0,0,0,0,0,0
2020,4188,0.873,0,0,0,0,0,0,0,0
2020,4189,0.892,0,0,0,0,0,0,0,0
2020,4190,0.89,0,0,0,0,0,0,0,0
2020,4191,0.916,0,0,0,0,0,0,0,0
2020,4192,0.917,0,0,0,0,0,0,0,0
2020,4193,0.903,0,0,0,0,0,0,0,0
2020,4194,0.913,0,0,0,0,0,0,0,0
2020,4195,0.921,0,0,0,0,0,0,0,0
2020,4196,0.942,0,0,0,0,0,0,0,0
2020,4197,0.966,0,0,0,0,0,0,0,0
2020,4198,0.977,0,0,0,0,0,0,0,0
2020,4199,0.982,0,0,0,0,0,0,0,0
2020,4200,0.963,0,0,0,0,0,0,0,0
2020,4201,0.99,0,0,0,0,0,0,0,0
2020,4202,0.996,0,0,0,0,0,0,0,0
2020,4203,0.996,0,0,0,0,0,0,0,0
2020,4204,0.996,0,0,0,0,0,0,0,0
2020,4205,0.998,0,0,0,0,0,0,0,0
2020,4206,0.972,0,0,0,0,0,0,0,0
2020,4207,0.866,0,0,0,0,0,0,0,0
2020,4208,0.748,0,0,0,0,0,0,0,0
2020,4209,0.746,0,0,0,0,0,0,0,0
2020,4210,0.844,0,0,0,0,0,0,0,0
2020,4211,0.91,0,0,0,0,0,0,0,0
2020,4212,0.948,0,0,0,0,0,0,0,0
2020,4213,0.963,0,0,0,0,0,0,0,0
2020,4214,0.955,0,0,0,0,0,0,0,0
2020,4215,0.924,0,0,0,0,0,0,0,0
2020,4216,0.872,0,0,0,0,0,0,0,0
2020,4217,0.868,0,0,0,0,0,0,0,0
2020,4218,0.854,0,0,0,0,0,0,0,0
2020,4219,0.847,0,0,0,0,0,0,0,0
2020,4220,0.895,0,0,0,0,0,0,0,0
2020,4221,0.909,0,0,0,0,0,0,0,0
2020,4222,0.941,0,0,0,0,0,0,0,0
2020,4223,0.964,0,0,0,0,0,0,0,0
2020,4224,0.955,0,0,0,0,0,0,0,0
2020,4225,0.987,0,0,0,0,0,0,0,0
2020,4226,0.991,0,0,0,0,0,0,0,0
2020,4227,0.996,0,0,0,0,0,0,0,0
2020,4228,0.998,0,0,0,0,0,0,0,0
2020,4229,0.998,0,0,0,0,0,0,0,0
2020,4230,0.972,0,0,0,0,0,0,0,0
2020,4231,0.861,0,0,0,0,0,0,0,0
2020,4232,0.739,0,0,0,0,0,0,0,0
2020,4233,0.739,0,0,0,0,0,0,0,0
2020,4234,0.825,0,0,0,0,0,0,0,0
2020,4235,0.897,0,0,0,0,0,0,0,0
2020,4236,0.944,0,0,0,0,0,0,0,0
2020,4237,0.953,0,0,0,0,0,0,0,0
2020,4238,0.946,0,0,0,0,0,0,0,0
2020,4239,0.919,0,0,0,0,0,0,0,0
2020,4240,0.874,0,0,0,0,0,0,0,0
2020,4241,0.857,0,0,0,0,0,0,0,0
2020,4242,0.866,0,0,0,0,0,0,0,0
2020,4243,0.862,0,0,0,0,0,0,0,0
2020,4244,0.872,0,0,0,0,0,0,0,0
2020,4245,0.912,0,0,0,0,0,0,0,0
2020,4246,0.935,0,0,0,0,0,0,0,0
2020,4247,0.966,0,0,0,0,0,0,0,0
2020,4248,0.959,0,0,0,0,0,0,0,0
2020,4249,0.99,0,0,0,0,0,0,0,0
2020,4250,0.993,0,0,0,0,0,0,0,0
2020,4251,0.996,0,0,0,0,0,0,0,0
2020,4252,0.997,0,0,0,0,0,0,0,0
2020,4253,0.998,0,0,0,0,0,0,0,0
2020,4254,0.977,0,0,0,0,0,0,0,0
2020,4255,0.852,0,0,0,0,0,0,0,0
2020,4256,0.737,0,0,0,0,0,0,0,0
2020,4257,0.765,0,0,0,0,0,0,0,0
2020,4258,0.813,0,0,0,0,0,0,0,0
2020,4259,0.884,0,0,0,0,0,0,0,0
2020,4260,0.935,0,0,0,0,0,0,0,0
2020,4261,0.955,0,0,0,0,0,0,0,0
2020,4262,0.939,0,0,0,0,0,0,0,0
2020,4263,0.91,0,0,0,0,0,0,0,0
2020,4264,0.881,0,0,0,0,0,0,0,0
2020,4265,0.873,0,0,0,0,0,0,0,0
2020,4266,0.866,0,0,0,0,0,0,0,0
2020,4267,0.859,0,0,0,0,0,0,0,0
2020,4268,0.874,0,0,0,0,0,0,0,0
2020,4269,0.905,0,0,0,0,0,0,0,0
2020,4270,0.938,0,0,0,0,0,0,0,0
2020,4271,0.966,0,0,0,0,0,0,0,0
2020,4272,0.96,0,0,0,0,0,0,0,0
2020,4273,0.993,0,0,0,0,0,0,0,0
2020,4274,0.995,0,0,0,0,0,0,0,0
2020,4275,0.996,0,0,0,0,0,0,0,0
2020,4276,0.998,0,0,0,0,0,0,0,0
2020,4277,0.998,0,0,0,0,0,0,0,0
2020,4278,0.985,0,0,0,0,0,0,0,0
2020,4279,0.867,0,0,0,0,0,0,0,0
2020,4280,0.732,0,0,0,0,0,0,0,0
2020,4281,0.776,0,0,0,0,0,0,0,0
2020,4282,0.831,0,0,0,0,0,0,0,0
2020,4283,0.885,0,0,0,0,0,0,0,0
2020,4284,0.936,0,0,0,0,0,0,0,0
2020,4285,0.948,0,0,0,0,0,0,0,0
2020,4286,0.941,0,0,0,0,0,0,0,0
2020,4287,0.926,0,0,0,0,0,0,0,0
2020,4288,0.881,0,0,0,0,0,0,0,0
2020,4289,0.848,0,0,0,0,0,0,0,0
2020,4290,0.862,0,0,0,0,0,0,0,0
2020,4291,0.869,0,0,0,0,0,0,0,0
2020,4292,0.884,0,0,0,0,0,0,0,0
2020,4293,0.91,0,0,0,0,0,0,0,0
2020,4294,0.941,0,0,0,0,0,0,0,0
2020,4295,0.968,0,0,0,0,0,0,0,0
2020,4296,0.96,0,0,0,0,0,0,0,0
2020,4297,0.991,0,0,0,0,0,0,0,0
2020,4298,0.995,0,0,0,0,0,0,0,0
2020,4299,0.996,0,0,0,0,0,0,0,0
2020,4300,0.998,0,0,0,0,0,0,0,0
2020,4301,0.998,0,0,0,0,0,0,0,0
2020,4302,0.971,0,0,0,0,0,0,0,0
2020,4303,0.835,0,0,0,0,0,0,0,0
2020,4304,0.779,0,0,0,0,0,0,0,0
2020,4305,0.781,0,0,0,0,0,0,0,0
2020,4306,0.851,0,0,0,0,0,0,0,0
2020,4307,0.913,0,0,0,0,0,0,0,0
2020,4308,0.957,0,0,0,0,0,0,0,0
2020,4309,0.962,0,0,0,0,0,0,0,0
2020,4310,0.964,0,0,0,0,0,0,0,0
2020,4311,0.924,0,0,0,0,0,0,0,0
2020,4312,0.888,0,0,0,0,0,0,0,0
2020,4313,0.849,0,0,0,0,0,0,0,0
2020,4314,0.856,0,0,0,0,0,0,0,0
2020,4315,0.87,0,0,0,0,0,0,0,0
2020,4316,0.878,0,0,0,0,0,0,0,0
2020,4317,0.898,0,0,0,0,0,0,0,0
2020,4318,0.916,0,0,0,0,0,0,0,0
2020,4319,0.955,0,0,0,0,0,0,0,0
2020,4320,0.949,0,0,0,0,0,0,0,0
2020,4321,0.984,0,0,0,0,0,0,0,0
2020,4322,0.991,0,0,0,0,0,0,0,0
2020,4323,0.993,0,0,0,0,0,0,0,0
2020,4324,0.993,0,0,0,0,0,0,0,0
2020,4325,0.994,0,0,0,0,0,0,0,0
2020,4326,0.995,0,0,0,0,0,0,0,0
2020,4327,0.995,0,0,0,0,0,0,0,0
2020,4328,0.995,0,0,0,0,0,0,0,0
2020,4329,0.899,0,0,0,0,0,0,0,0
2020,4330,0.67,0,0,0,0,0,0,0,0
2020,4331,0.656,0,0,0,0,0,0,0,0
2020,4332,0.828,0,0,0,0,0,0,0,0
2020,4333,0.869,0,0,0,0,0,0,0,0
2020,4334,0.886,0,0,0,0,0,0,0,0
2020,4335,0.926,0,0,0,0,0,0,0,0
2020,4336,0.912,0,0,0,0,0,0,0,0
2020,4337,0.899,0,0,0,0,0,0,0,0
2020,4338,0.908,0,0,0,0,0,0,0,0
2020,4339,0.921,0,0,0,0,0,0,0,0
2020,4340,0.94,0,0,0,0,0,0,0,0
2020,4341,0.961,0,0,0,0,0,0,0,0
2020,4342,0.977,0,0,0,0,0,0,0,0
2020,4343,0.984,0,0,0,0,0,0,0,0
2020,4344,0.972,0,0,0,0,0,0,0,0
2020,4345,0.989,0,0,0,0,0,0,0,0
2020,4346,0.99,0,0,0,0,0,0,0,0
2020,4347,0.991,0,0,0,0,0,0,0,0
2020,4348,0.992,0,0,0,0,0,0,0,0
2020,4349,0.994,0,0,0,0,0,0,0,0
2020,4350,0.995,0,0,0,0,0,0,0,0
2020,4351,0.995,0,0,0,0,0,0,0,0
2020,4352,0.995,0,0,0,0,0,0,0,0
2020,4353,0.93,0,0,0,0,0,0,0,0
2020,4354,0.678,0,0,0,0,0,0,0,0
2020,4355,0.664,0,0,0,0,0,0,0,0
2020,4356,0.84,0,0,0,0,0,0,0,0
2020,4357,0.887,0,0,0,0,0,0,0,0
2020,4358,0.896,0,0,0,0,0,0,0,0
2020,4359,0.923,0,0,0,0,0,0,0,0
2020,4360,0.922,0,0,0,0,0,0,0,0
2020,4361,0.915,0,0,0,0,0,0,0,0
2020,4362,0.916,0,0,0,0,0,0,0,0
2020,4363,0.908,0,0,0,0,0,0,0,0
2020,4364,0.932,0,0,0,0,0,0,0,0
2020,4365,0.955,0,0,0,0,0,0,0,0
2020,4366,0.962,0,0,0,0,0,0,0,0
2020,4367,0.969,0,0,0,0,0,0,0,0
2020,4368,0.956,0,0,0,0,0,0,0,0
2020,4369,0.979,0,0,0,0,0,0,0,0
2020,4370,0.986,0,0,0,0,0,0,0,0
2020,4371,0.988,0,0,0,0,0,0,0,0
2020,4372,0.989,0,0,0,0,0,0,0,0
2020,4373,0.989,0,0,0,0,0,0,0,0
2020,4374,0.961,0,0,0,0,0,0,0,0
2020,4375,0.839,0,0,0,0,0,0,0,0
2020,4376,0.742,0,0,0,0,0,0,0,0
2020,4377,0.765,0,0,0,0,0,0,0,0
2020,4378,0.817,0,0,0,0,0,0,0,0
2020,4379,0.902,0,0,0,0,0,0,0,0
2020,4380,0.947,0,0,0,0,0,0,0,0
2020,4381,0.954,0,0,0,0,0,0,0,0
2020,4382,0.942,0,0,0,0,0,0,0,0
2020,4383,0.915,0,0,0,0,0,0,0,0
2020,4384,0.903,0,0,0,0,0,0,0,0
2020,4385,0.861,0,0,0,0,0,0,0,0
2020,4386,0.85,0,0,0,0,0,0,0,0
2020,4387,0.851,0,0,0,0,0,0,0,0
2020,4388,0.862,0,0,0,0,0,0,0,0
2020,4389,0.9,0,0,0,0,0,0,0,0
2020,4390,0.933,0,0,0,0,0,0,0,0
2020,4391,0.959,0,0,0,0,0,0,0,0
2020,4392,0.958,0,0,0,0,0,0,0,0
2020,4393,0.984,0,0,0,0,0,0,0,0
2020,4394,0.987,0,0,0,0,0,0,0,0
2020,4395,0.992,0,0,0,0,0,0,0,0
2020,4396,0.995,0,0,0,0,0,0,0,0
2020,4397,0.997,0,0,0,0,0,0,0,0
2020,4398,0.98,0,0,0,0,0,0,0,0
2020,4399,0.869,0,0,0,0,0,0,0,0
2020,4400,0.73,0,0,0,0,0,0,0,0
2020,4401,0.758,0,0,0,0,0,0,0,0
2020,4402,0.835,0,0,0,0,0,0,0,0
2020,4403,0.918,0,0,0,0,0,0,0,0
2020,4404,0.95,0,0,0,0,0,0,0,0
2020,4405,0.958,0,0,0,0,0,0,0,0
2020,4406,0.946,0,0,0,0,0,0,0,0
2020,4407,0.919,0,0,0,0,0,0,0,0
2020,4408,0.886,0,0,0,0,0,0,0,0
2020,4409,0.875,0,0,0,0,0,0,0,0
2020,4410,0.855,0,0,0,0,0,0,0,0
2020,4411,0.85,0,0,0,0,0,0,0,0
2020,4412,0.863,0,0,0,0,0,0,0,0
2020,4413,0.906,0,0,0,0,0,0,0,0
2020,4414,0.935,0,0,0,0,0,0,0,0
2020,4415,0.962,0,0,0,0,0,0,0,0
2020,4416,0.96,0,0,0,0,0,0,0,0
2020,4417,0.982,0,0,0,0,0,0,0,0
2020,4418,0.991,0,0,0,0,0,0,0,0
2020,4419,0.994,0,0,0,0,0,0,0,0
2020,4420,0.995,0,0,0,0,0,0,0,0
2020,4421,0.998,0,0,0,0,0,0,0,0
2020,4422,0.966,0,0,0,0,0,0,0,0
2020,4423,0.86,0,0,0,0,0,0,0,0
2020,4424,0.749,0,0,0,0,0,0,0,0
2020,4425,0.746,0,0,0,0,0,0,0,0
2020,4426,0.805,0,0,0,0,0,0,0,0
2020,4427,0.893,0,0,0,0,0,0,0,0
2020,4428,0.949,0,0,0,0,0,0,0,0
2020,4429,0.964,0,0,0,0,0,0,0,0
2020,4430,0.953,0,0,0,0,0,0,0,0
2020,4431,0.927,0,0,0,0,0,0,0,0
2020,4432,0.88,0,0,0,0,0,0,0,0
2020,4433,0.876,0,0,0,0,0,0,0,0
2020,4434,0.87,0,0,0,0,0,0,0,0
2020,4435,0.837,0,0,0,0,0,0,0,0
2020,4436,0.878,0,0,0,0,0,0,0,0
2020,4437,0.912,0,0,0,0,0,0,0,0
2020,4438,0.933,0,0,0,0,0,0,0,0
2020,4439,0.967,0,0,0,0,0,0,0,0
2020,4440,0.963,0,0,0,0,0,0,0,0
2020,4441,0.988,0,0,0,0,0,0,0,0
2020,4442,0.993,0,0,0,0,0,0,0,0
2020,4443,0.996,0,0,0,0,0,0,0,0
2020,4444,0.996,0,0,0,0,0,0,0,0
2020,4445,0.997,0,0,0,0,0,0,0,0
2020,4446,0.97,0,0,0,0,0,0,0,0
2020,4447,0.856,0,0,0,0,0,0,0,0
2020,4448,0.741,0,0,0,0,0,0,0,0
2020,4449,0.749,0,0,0,0,0,0,0,0
2020,4450,0.819,0,0,0,0,0,0,0,0
2020,4451,0.896,0,0,0,0,0,0,0,0
2020,4452,0.938,0,0,0,0,0,0,0,0
2020,4453,0.946,0,0,0,0,0,0,0,0
2020,4454,0.933,0,0,0,0,0,0,0,0
2020,4455,0.904,0,0,0,0,0,0,0,0
2020,4456,0.903,0,0,0,0,0,0,0,0
2020,4457,0.865,0,0,0,0,0,0,0,0
2020,4458,0.871,0,0,0,0,0,0,0,0
2020,4459,0.869,0,0,0,0,0,0,0,0
2020,4460,0.874,0,0,0,0,0,0,0,0
2020,4461,0.906,0,0,0,0,0,0,0,0
2020,4462,0.937,0,0,0,0,0,0,0,0
2020,4463,0.962,0,0,0,0,0,0,0,0
2020,4464,0.958,0,0,0,0,0,0,0,0
2020,4465,0.989,0,0,0,0,0,0,0,0
2020,4466,0.995,0,0,0,0,0,0,0,0
2020,4467,0.997,0,0,0,0,0,0,0,0
2020,4468,0.998,0,0,0,0,0,0,0,0
2020,4469,0.998,0,0,0,0,0,0,0,0
2020,4470,0.97,0,0,0,0,0,0,0,0
2020,4471,0.852,0,0,0,0,0,0,0,0
2020,4472,0.748,0,0,0,0,0,0,0,0
2020,4473,0.777,0,0,0,0,0,0,0,0
2020,4474,0.828,0,0,0,0,0,0,0,0
2020,4475,0.903,0,0,0,0,0,0,0,0
2020,4476,0.944,0,0,0,0,0,0,0,0
2020,4477,0.965,0,0,0,0,0,0,0,0
2020,4478,0.955,0,0,0,0,0,0,0,0
2020,4479,0.9,0,0,0,0,0,0,0,0
2020,4480,0.873,0,0,0,0,0,0,0,0
2020,4481,0.862,0,0,0,0,0,0,0,0
2020,4482,0.865,0,0,0,0,0,0,0,0
2020,4483,0.867,0,0,0,0,0,0,0,0
2020,4484,0.882,0,0,0,0,0,0,0,0
2020,4485,0.916,0,0,0,0,0,0,0,0
2020,4486,0.94,0,0,0,0,0,0,0,0
2020,4487,0.96,0,0,0,0,0,0,0,0
2020,4488,0.957,0,0,0,0,0,0,0,0
2020,4489,0.986,0,0,0,0,0,0,0,0
2020,4490,0.991,0,0,0,0,0,0,0,0
2020,4491,0.992,0,0,0,0,0,0,0,0
2020,4492,0.993,0,0,0,0,0,0,0,0
2020,4493,0.994,0,0,0,0,0,0,0,0
2020,4494,0.995,0,0,0,0,0,0,0,0
2020,4495,0.998,0,0,0,0,0,0,0,0
2020,4496,0.998,0,0,0,0,0,0,0,0
2020,4497,0.909,0,0,0,0,0,0,0,0
2020,4498,0.661,0,0,0,0,0,0,0,0
2020,4499,0.673,0,0,0,0,0,0,0,0
2020,4500,0.841,0,0,0,0,0,0,0,0
2020,4501,0.875,0,0,0,0,0,0,0,0
2020,4502,0.901,0,0,0,0,0,0,0,0
2020,4503,0.93,0,0,0,0,0,0,0,0
2020,4504,0.917,0,0,0,0,0,0,0,0
2020,4505,0.911,0,0,0,0,0,0,0,0
2020,4506,0.906,0,0,0,0,0,0,0,0
2020,4507,0.92,0,0,0,0,0,0,0,0
2020,4508,0.943,0,0,0,0,0,0,0,0
2020,4509,0.968,0,0,0,0,0,0,0,0
2020,4510,0.976,0,0,0,0,0,0,0,0
2020,4511,0.981,0,0,0,0,0,0,0,0
2020,4512,0.969,0,0,0,0,0,0,0,0
2020,4513,0.989,0,0,0,0,0,0,0,0
2020,4514,0.994,0,0,0,0,0,0,0,0
2020,4515,0.996,0,0,0,0,0,0,0,0
2020,4516,0.997,0,0,0,0,0,0,0,0
2020,4517,0.997,0,0,0,0,0,0,0,0
2020,4518,0.999,0,0,0,0,0,0,0,0
2020,4519,0.999,0,0,0,0,0,0,0,0
2020,4520,0.999,0,0,0,0,0,0,0,0
2020,4521,0.919,0,0,0,0,0,0,0,0
2020,4522,0.659,0,0,0,0,0,0,0,0
2020,4523,0.704,0,0,0,0,0,0,0,0
2020,4524,0.837,0,0,0,0,0,0,0,0
2020,4525,0.873,0,0,0,0,0,0,0,0
2020,4526,0.902,0,0,0,0,0,0,0,0
2020,4527,0.93,0,0,0,0,0,0,0,0
2020,4528,0.931,0,0,0,0,0,0,0,0
2020,4529,0.895,0,0,0,0,0,0,0,0
2020,4530,0.902,0,0,0,0,0,0,0,0
2020,4531,0.905,0,0,0,0,0,0,0,0
2020,4532,0.932,0,0,0,0,0,0,0,0
2020,4533,0.956,0,0,0,0,0,0,0,0
2020,4534,0.973,0,0,0,0,0,0,0,0
2020,4535,0.98,0,0,0,0,0,0,0,0
2020,4536,0.967,0,0,0,0,0,0,0,0
2020,4537,0.989,0,0,0,0,0,0,0,0
2020,4538,0.989,0,0,0,0,0,0,0,0
2020,4539,0.993,0,0,0,0,0,0,0,0
2020,4540,0.993,0,0,0,0,0,0,0,0
2020,4541,0.996,0,0,0,0,0,0,0,0
2020,4542,0.974,0,0,0,0,0,0,0,0
2020,4543,0.871,0,0,0,0,0,0,0,0
2020,4544,0.755,0,0,0,0,0,0,0,0
2020,4545,0.755,0,0,0,0,0,0,0,0
2020,4546,0.825,0,0,0,0,0,0,0,0
2020,4547,0.898,0,0,0,0,0,0,0,0
2020,4548,0.943,0,0,0,0,0,0,0,0
2020,4549,0.961,0,0,0,0,0,0,0,0
2020,4550,0.952,0,0,0,0,0,0,0,0
2020,4551,0.917,0,0,0,0,0,0,0,0
2020,4552,0.89,0,0,0,0,0,0,0,0
2020,4553,0.875,0,0,0,0,0,0,0,0
2020,4554,0.851,0,0,0,0,0,0,0,0
2020,4555,0.871,0,0,0,0,0,0,0,0
2020,4556,0.878,0,0,0,0,0,0,0,0
2020,4557,0.916,0,0,0,0,0,0,0,0
2020,4558,0.952,0,0,0,0,0,0,0,0
2020,4559,0.966,0,0,0,0,0,0,0,0
2020,4560,0.957,0,0,0,0,0,0,0,0
2020,4561,0.986,0,0,0,0,0,0,0,0
2020,4562,0.992,0,0,0,0,0,0,0,0
2020,4563,0.995,0,0,0,0,0,0,0,0
2020,4564,0.997,0,0,0,0,0,0,0,0
2020,4565,0.998,0,0,0,0,0,0,0,0
2020,4566,0.98,0,0,0,0,0,0,0,0
2020,4567,0.872,0,0,0,0,0,0,0,0
2020,4568,0.747,0,0,0,0,0,0,0,0
2020,4569,0.758,0,0,0,0,0,0,0,0
2020,4570,0.82,0,0,0,0,0,0,0,0
2020,4571,0.905,0,0,0,0,0,0,0,0
2020,4572,0.941,0,0,0,0,0,0,0,0
2020,4573,0.949,0,0,0,0,0,0,0,0
2020,4574,0.94,0,0,0,0,0,0,0,0
2020,4575,0.91,0,0,0,0,0,0,0,0
2020,4576,0.878,0,0,0,0,0,0,0,0
2020,4577,0.874,0,0,0,0,0,0,0,0
2020,4578,0.859,0,0,0,0,0,0,0,0
2020,4579,0.866,0,0,0,0,0,0,0,0
2020,4580,0.887,0,0,0,0,0,0,0,0
2020,4581,0.917,0,0,0,0,0,0,0,0
2020,4582,0.95,0,0,0,0,0,0,0,0
2020,4583,0.975,0,0,0,0,0,0,0,0
2020,4584,0.969,0,0,0,0,0,0,0,0
2020,4585,0.995,0,0,0,0,0,0,0,0
2020,4586,0.998,0,0,0,0,0,0,0,0
2020,4587,0.999,0,0,0,0,0,0,0,0
2020,4588,0.999,0,0,0,0,0,0,0,0
2020,4589,0.999,0,0,0,0,0,0,0,0
2020,4590,0.983,0,0,0,0,0,0,0,0
2020,4591,0.855,0,0,0,0,0,0,0,0
2020,4592,0.757,0,0,0,0,0,0,0,0
2020,4593,0.75,0,0,0,0,0,0,0,0
2020,4594,0.824,0,0,0,0,0,0,0,0
2020,4595,0.9,0,0,0,0,0,0,0,0
2020,4596,0.946,0,0,0,0,0,0,0,0
2020,4597,0.959,0,0,0,0,0,0,0,0
2020,4598,0.945,0,0,0,0,0,0,0,0
2020,4599,0.9,0,0,0,0,0,0,0,0
2020,4600,0.878,0,0,0,0,0,0,0,0
2020,4601,0.856,0,0,0,0,0,0,0,0
2020,4602,0.841,0,0,0,0,0,0,0,0
2020,4603,0.857,0,0,0,0,0,0,0,0
2020,4604,0.891,0,0,0,0,0,0,0,0
2020,4605,0.915,0,0,0,0,0,0,0,0
2020,4606,0.937,0,0,0,0,0,0,0,0
2020,4607,0.951,0,0,0,0,0,0,0,0
2020,4608,0.949,0,0,0,0,0,0,0,0
2020,4609,0.982,0,0,0,0,0,0,0,0
2020,4610,0.987,0,0,0,0,0,0,0,0
2020,4611,0.989,0,0,0,0,0,0,0,0
2020,4612,0.992,0,0,0,0,0,0,0,0
2020,4613,0.995,0,0,0,0,0,0,0,0
2020,4614,0.972,0,0,0,0,0,0,0,0
2020,4615,0.868,0,0,0,0,0,0,0,0
2020,4616,0.74,0,0,0,0,0,0,0,0
2020,4617,0.759,0,0,0,0,0,0,0,0
2020,4618,0.817,0,0,0,0,0,0,0,0
2020,4619,0.902,0,0,0,0,0,0,0,0
2020,4620,0.947,0,0,0,0,0,0,0,0
2020,4621,0.96,0,0,0,0,0,0,0,0
2020,4622,0.95,0,0,0,0,0,0,0,0
2020,4623,0.901,0,0,0,0,0,0,0,0
2020,4624,0.88,0,0,0,0,0,0,0,0
2020,4625,0.851,0,0,0,0,0,0,0,0
2020,4626,0.867,0,0,0,0,0,0,0,0
