year,period,HR_IND
2020,2365,1061.465367
2020,2366,988.9809452
2020,2367,1027.368286
2020,2368,1007.123754
2020,2369,1013.92198
2020,2370,1000.093757
2020,2371,749.2919341
2020,2372,977.766563
2020,2373,753.6419941
2020,2374,988.2826183
2020,2375,987.8407272
2020,2376,1020.052301
2020,2377,910.6209052
2020,2378,1139.153452
2020,2379,1134.484218
2020,2380,901.3819725
2020,2381,1039.149483
2020,2382,1006.708016
2020,2383,948.6738206
2020,2384,1169.784895
2020,2385,1103.831061
2020,2386,1147.399281
2020,2387,1145.602732
2020,2388,1155.739725
2020,2389,1153.556644
2020,2390,1133.504442
2020,2391,1116.605243
2020,2392,1106.591135
2020,2393,1108.995673
2020,2394,1111.821521
2020,2395,881.5545252
2020,2396,1112.649388
2020,2397,892.6272852
2020,2398,1071.062601
2020,2399,1123.43181
2020,2400,1123.830438
2020,2401,845.2277216
2020,2402,1076.226428
2020,2403,1068.795866
2020,2404,831.1264974
2020,2405,998.6573128
2020,2406,972.6789321
2020,2407,897.4603282
2020,2408,1108.405142
2020,2409,1107.139815
2020,2410,1084.062062
2020,2411,1080.038047
2020,2412,1093.273646
2020,2413,1095.808722
2020,2414,1027.651343
2020,2415,1063.810449
2020,2416,1048.183295
2020,2417,1048.323051
2020,2418,1035.092288
2020,2419,787.2635515
2020,2420,1008.944803
2020,2421,789.7096376
2020,2422,1025.493202
2020,2423,1017.540237
2020,2424,1049.690385
2020,2425,758.7830417
2020,2426,992.9383554
2020,2427,978.7506815
2020,2428,744.9378737
2020,2429,913.9042569
2020,2430,902.5797448
2020,2431,859.6629423
2020,2432,1022.125668
2020,2433,1014.897154
2020,2434,1018.527075
2020,2435,1002.324492
2020,2436,1020.497069
2020,2437,1013.537843
2020,2438,948.3838562
2020,2439,967.2508846
2020,2440,964.6363397
2020,2441,971.3695027
2020,2442,949.5798027
2020,2443,695.8742945
2020,2444,923.1717236
2020,2445,700.3281269
2020,2446,928.8210641
2020,2447,923.4878312
2020,2448,956.510664
2020,2449,1005.088341
2020,2450,1084.379077
2020,2451,1074.491124
2020,2452,1075.492003
2020,2453,983.7661585
2020,2454,951.2751558
2020,2455,886.4845048
2020,2456,916.0497837
2020,2457,1064.264142
2020,2458,1057.188648
2020,2459,1041.065197
2020,2460,1038.114999
2020,2461,1005.927714
2020,2462,929.5572031
2020,2463,954.29133
2020,2464,940.4941768
2020,2465,936.4027223
2020,2466,916.347103
2020,2467,886.4627177
2020,2468,879.6737987
2020,2469,860.0015575
2020,2470,850.4928876
2020,2471,831.1780422
2020,2472,838.9312577
2020,2473,963.4923948
2020,2474,1177.65609
2020,2475,1160.191623
2020,2476,914.2696752
2020,2477,1173.812823
2020,2478,1188.562526
2020,2479,1164.457864
2020,2480,1180.854084
2020,2481,1133.722907
2020,2482,1155.029449
2020,2483,1149.142727
2020,2484,1157.969978
2020,2485,1139.028644
2020,2486,1090.322817
2020,2487,1132.486837
2020,2488,1154.569785
2020,2489,1157.144586
2020,2490,1150.664986
2020,2491,876.1790952
2020,2492,1129.713235
2020,2493,903.2822901
2020,2494,1109.506968
2020,2495,1095.253183
2020,2496,1165.054026
2020,2497,1007.930594
2020,2498,1220.955827
2020,2499,1204.385942
2020,2500,960.0325732
2020,2501,1221.482137
2020,2502,1232.195763
2020,2503,1201.35232
2020,2504,1216.129464
2020,2505,1166.700257
2020,2506,1191.34817
2020,2507,1186.098437
2020,2508,1212.115737
2020,2509,1196.799206
2020,2510,1153.105146
2020,2511,1197.375321
2020,2512,1224.604964
2020,2513,1230.301112
2020,2514,1228.292531
2020,2515,964.3899507
2020,2516,1225.831301
2020,2517,1003.466308
2020,2518,1215.388271
2020,2519,1207.16793
2020,2520,1282.334792
2020,2521,870.5109234
2020,2522,1105.715641
2020,2523,1098.77151
2020,2524,862.1399925
2020,2525,1003.782831
2020,2526,964.6505816
2020,2527,914.6214911
2020,2528,1150.986406
2020,2529,1134.239621
2020,2530,1128.601622
2020,2531,1123.536598
2020,2532,1133.414305
2020,2533,1135.596733
2020,2534,1061.819781
2020,2535,1101.074064
2020,2536,1080.829532
2020,2537,1088.928169
2020,2538,1076.833829
2020,2539,827.1196239
2020,2540,1057.761606
2020,2541,832.9907723
2020,2542,1069.625362
2020,2543,1069.356859
2020,2544,1101.395044
2020,2545,1140.7637
2020,2546,1212.83232
2020,2547,1154.186882
2020,2548,1222.359607
2020,2549,1088.298023
2020,2550,988.2385475
2020,2551,974.4472776
2020,2552,1039.804934
2020,2553,1207.037811
2020,2554,1177.404183
2020,2555,1174.087705
2020,2556,1190.2942
2020,2557,1182.069964
2020,2558,1155.997408
2020,2559,1127.566973
2020,2560,1110.739466
2020,2561,1109.972534
2020,2562,1110.743514
2020,2563,1107.876166
2020,2564,1104.481658
2020,2565,1084.659893
2020,2566,1082.421348
2020,2567,1011.431839
2020,2568,1036.624896
2020,2569,957.0283836
2020,2570,952.6144301
2020,2571,915.7433252
2020,2572,964.2632959
2020,2573,859.1472194
2020,2574,819.199429
2020,2575,737.371157
2020,2576,987.461695
2020,2577,972.4722053
2020,2578,946.2377107
2020,2579,940.5521301
2020,2580,957.1038849
2020,2581,966.4846375
2020,2582,897.6824709
2020,2583,932.8851552
2020,2584,873.9741714
2020,2585,911.6243283
2020,2586,900.4377034
2020,2587,887.1930763
2020,2588,893.8638504
2020,2589,891.6742364
2020,2590,909.4220173
2020,2591,916.3004154
2020,2592,947.2603755
2020,2593,865.9680487
2020,2594,799.254442
2020,2595,823.6590684
2020,2596,878.0517608
2020,2597,776.8279181
2020,2598,751.7482165
2020,2599,702.2987952
2020,2600,894.9179026
2020,2601,871.4167073
2020,2602,867.5919148
2020,2603,842.018396
2020,2604,811.007615
2020,2605,861.4369454
2020,2606,854.0887379
2020,2607,814.0060701
2020,2608,772.5352103
2020,2609,811.9590945
2020,2610,793.37117
2020,2611,780.6373044
2020,2612,792.9996296
2020,2613,763.2978008
2020,2614,797.4657031
2020,2615,806.78576
2020,2616,839.1111881
2020,2617,1000.547788
2020,2618,934.2707331
2020,2619,961.2721351
2020,2620,1008.159042
2020,2621,893.39687
2020,2622,846.6380721
2020,2623,770.4681981
2020,2624,1029.354332
2020,2625,982.8903445
2020,2626,973.5146322
2020,2627,949.2003981
2020,2628,895.7852086
2020,2629,927.1793705
2020,2630,911.6824903
2020,2631,889.4030118
2020,2632,845.0106114
2020,2633,883.8430228
2020,2634,872.5342859
2020,2635,858.7685928
2020,2636,870.8915162
2020,2637,837.080091
2020,2638,872.6756145
2020,2639,882.2166862
2020,2640,914.188455
2020,2641,1256.187505
2020,2642,1112.327025
2020,2643,1106.508459
2020,2644,1104.721291
2020,2645,1114.73048
2020,2646,1129.739938
2020,2647,1109.310291
2020,2648,1065.565238
2020,2649,1121.436315
2020,2650,1159.769962
2020,2651,1159.872496
2020,2652,1176.328061
2020,2653,995.5604328
2020,2654,1125.073257
2020,2655,1168.610055
2020,2656,1206.899309
2020,2657,1215.479004
2020,2658,1217.987099
2020,2659,1182.012324
2020,2660,1221.602322
2020,2661,1213.241473
2020,2662,1198.523062
2020,2663,1187.169309
2020,2664,1269.165694
2020,2665,1148.083481
2020,2666,1292.337678
2020,2667,1343.214176
2020,2668,1101.769408
2020,2669,1363.941755
2020,2670,1374.002659
2020,2671,1337.790295
2020,2672,1353.038882
2020,2673,1290.717664
2020,2674,1314.774589
2020,2675,1299.82662
2020,2676,1277.764417
2020,2677,1310.440013
2020,2678,1327.245188
2020,2679,1311.686214
2020,2680,1347.321102
2020,2681,1348.427056
2020,2682,1350.533912
2020,2683,1089.745352
2020,2684,1358.274101
2020,2685,1110.602919
2020,2686,1343.935686
2020,2687,1333.579004
2020,2688,1415.174649
2020,2689,852.8824211
2020,2690,1022.630878
2020,2691,1083.659712
2020,2692,848.8647218
2020,2693,995.3593457
2020,2694,957.6388754
2020,2695,910.3343501
2020,2696,1133.611503
2020,2697,1115.646399
2020,2698,1106.708079
2020,2699,1094.146479
2020,2700,1051.770628
2020,2701,1104.01047
2020,2702,1089.016633
2020,2703,1070.157886
2020,2704,1054.340869
2020,2705,1057.440193
2020,2706,1046.263978
2020,2707,801.4809069
2020,2708,1031.898873
2020,2709,783.2841334
2020,2710,1043.354033
2020,2711,1042.883505
2020,2712,1075.438426
2020,2713,977.7126589
2020,2714,1205.08241
2020,2715,1144.469989
2020,2716,969.5311347
2020,2717,1093.184891
2020,2718,997.8935317
2020,2719,986.1127685
2020,2720,1230.773124
2020,2721,1222.776598
2020,2722,1199.456092
2020,2723,1196.894178
2020,2724,1210.814136
2020,2725,1209.582726
2020,2726,1186.467711
2020,2727,1169.445296
2020,2728,1160.878856
2020,2729,1169.552961
2020,2730,1174.812903
2020,2731,947.3644672
2020,2732,1176.70952
2020,2733,950.7220161
2020,2734,1186.698133
2020,2735,1129.805637
2020,2736,1180.020267
2020,2737,905.3947085
2020,2738,1136.393415
2020,2739,1129.277427
2020,2740,892.5517811
2020,2741,1047.499628
2020,2742,1015.229763
2020,2743,930.5739325
2020,2744,1163.742501
2020,2745,1160.173375
2020,2746,1136.059354
2020,2747,1132.460927
2020,2748,1146.427455
2020,2749,1149.277105
2020,2750,1080.277783
2020,2751,1117.066037
2020,2752,1101.438883
2020,2753,1102.522362
2020,2754,1090.549896
2020,2755,844.0904704
2020,2756,1067.557387
2020,2757,847.5820591
2020,2758,1084.812665
2020,2759,1076.98553
2020,2760,1109.009848
2020,2761,949.7035046
2020,2762,963.1014277
2020,2763,1019.090176
2020,2764,1030.9349
2020,2765,937.5787269
2020,2766,918.1683785
2020,2767,868.445796
2020,2768,854.2674955
2020,2769,1019.796649
2020,2770,1011.968689
2020,2771,987.0893769
2020,2772,956.0043563
2020,2773,992.5589876
2020,2774,982.1192429
2020,2775,931.9381723
2020,2776,925.4900746
2020,2777,918.4923129
2020,2778,894.077676
2020,2779,873.1473445
2020,2780,868.4507782
2020,2781,827.9053339
2020,2782,842.7067035
2020,2783,823.1690232
2020,2784,831.5924288
2020,2785,972.5812775
2020,2786,972.6518204
2020,2787,931.9364034
2020,2788,976.7287459
2020,2789,868.4124128
2020,2790,825.8954175
2020,2791,756.7686083
2020,2792,937.838882
2020,2793,962.5542384
2020,2794,959.9162176
2020,2795,937.249318
2020,2796,936.2249441
2020,2797,914.0883696
2020,2798,898.1760409
2020,2799,877.8721928
2020,2800,826.4886848
2020,2801,868.243284
2020,2802,850.606361
2020,2803,831.9604005
2020,2804,843.5275928
2020,2805,834.142603
2020,2806,845.0046277
2020,2807,854.3999399
2020,2808,890.7774412
2020,2809,1228.762297
2020,2810,1020.400167
2020,2811,1082.88186
2020,2812,1083.149416
2020,2813,1092.173634
2020,2814,1105.676494
2020,2815,1084.578299
2020,2816,1037.248098
2020,2817,1093.248114
2020,2818,1126.721388
2020,2819,1119.474523
2020,2820,1083.15291
2020,2821,952.9390406
2020,2822,1140.176675
2020,2823,1126.445954
2020,2824,1168.017192
2020,2825,1172.006692
2020,2826,1175.214716
2020,2827,1145.556675
2020,2828,1183.695302
2020,2829,1151.310429
2020,2830,1161.41833
2020,2831,1150.489869
2020,2832,1231.230142
2020,2833,1108.268155
2020,2834,1319.912801
2020,2835,1303.433466
2020,2836,1060.142814
2020,2837,1322.247194
2020,2838,1333.292997
2020,2839,1299.308835
2020,2840,1246.672711
2020,2841,1257.65285
2020,2842,1287.554087
2020,2843,1275.091957
2020,2844,1304.626399
2020,2845,1284.336591
2020,2846,1299.795774
2020,2847,1287.142974
2020,2848,1314.535333
2020,2849,1319.020725
2020,2850,1314.574781
2020,2851,1050.410278
2020,2852,1316.846884
2020,2853,1093.228478
2020,2854,1303.363144
2020,2855,1293.547379
2020,2856,1377.610659
2020,2857,959.2417649
2020,2858,1040.036689
2020,2859,1035.174557
2020,2860,1040.973197
2020,2861,941.8434647
2020,2862,906.4192543
2020,2863,867.3171757
2020,2864,822.4633301
2020,2865,1053.525562
2020,2866,1046.709759
2020,2867,1034.828135
2020,2868,1047.131839
2020,2869,1038.494196
2020,2870,1020.196833
2020,2871,991.6234392
2020,2872,960.5542471
2020,2873,956.7113364
2020,2874,934.1534586
2020,2875,909.2862041
2020,2876,906.1288242
2020,2877,888.0345935
2020,2878,884.5071395
2020,2879,869.7373884
2020,2880,881.7329206
2020,2881,971.8810579
2020,2882,965.0009449
2020,2883,930.6289652
2020,2884,982.929452
2020,2885,858.5381699
2020,2886,817.3713424
2020,2887,759.5295824
2020,2888,1000.695008
2020,2889,922.2634553
2020,2890,963.1841768
2020,2891,959.5132685
2020,2892,972.605397
2020,2893,977.2185851
2020,2894,957.4715892
2020,2895,939.0915629
2020,2896,885.7936261
2020,2897,924.9219561
2020,2898,928.7431323
2020,2899,932.4864334
2020,2900,947.2598065
2020,2901,944.7582518
2020,2902,903.9516528
2020,2903,971.0473444
2020,2904,970.360664
2020,2905,901.4364155
2020,2906,897.0224621
2020,2907,859.8677247
2020,2908,907.5367979
2020,2909,813.766021
2020,2910,779.4908804
2020,2911,706.1715831
2020,2912,935.8405818
2020,2913,922.9073579
2020,2914,897.9490698
2020,2915,892.4762834
2020,2916,908.3899349
2020,2917,917.487055
2020,2918,849.0393592
2020,2919,883.6747786
2020,2920,824.7637947
2020,2921,861.5630541
2020,2922,849.2418992
2020,2923,835.1463747
2020,2924,840.3989864
2020,2925,838.9185932
2020,2926,855.3616647
2020,2927,862.1266099
2020,2928,893.2000229
2020,2929,821.3357679
2020,2930,820.9697586
2020,2931,777.5736223
2020,2932,829.6199191
2020,2933,738.1996656
2020,2934,719.0406417
2020,2935,677.6630384
2020,2936,786.8479239
2020,2937,834.7720337
2020,2938,839.2525665
2020,2939,815.326382
2020,2940,836.6673797
2020,2941,833.2692356
2020,2942,825.460673
2020,2943,787.185748
2020,2944,738.7237807
2020,2945,780.8180213
2020,2946,755.5661357
2020,2947,738.1257599
2020,2948,748.8742526
2020,2949,743.4700087
2020,2950,752.5182708
2020,2951,761.6589909
2020,2952,798.423729
2020,2953,943.3489421
2020,2954,943.4194849
2020,2955,902.5570947
2020,2956,946.9085176
2020,2957,844.4711125
2020,2958,804.8935812
2020,2959,739.3247911
2020,2960,909.8129945
2020,2961,935.9169307
2020,2962,935.0119259
2020,2963,912.3450263
2020,2964,911.3053213
2020,2965,889.2345677
2020,2966,873.6161855
2020,2967,853.0183909
2020,2968,801.6348829
2020,2969,842.9485625
2020,2970,824.7237467
2020,2971,804.998484
2020,2972,815.8308103
2020,2973,806.1672053
2020,2974,816.3531533
2020,2975,825.6896762
2020,2976,862.1259668
2020,2977,1193.365826
2020,2978,1052.27181
2020,2979,1047.373204
2020,2980,1045.819342
2020,2981,1054.824526
2020,2982,1069.336752
2020,2983,1051.146669
2020,2984,936.4796792
2020,2985,1065.626843
2020,2986,1105.066763
2020,2987,1100.445131
2020,2988,1115.65417
2020,2989,932.4014961
2020,2990,1118.366539
2020,2991,1107.468592
2020,2992,1140.944102
2020,2993,1148.31304
2020,2994,1145.066132
2020,2995,1111.508692
2020,2996,1147.374255
2020,2997,1139.206019
2020,2998,1126.017952
2020,2999,1115.557007
2020,3000,1198.985117
2020,3001,1068.446154
2020,3002,1281.096405
2020,3003,1264.818192
2020,3004,1021.326418
2020,3005,1283.028556
2020,3006,1293.873238
2020,3007,1261.722513
2020,3008,1208.506371
2020,3009,1222.290534
2020,3010,1251.398959
2020,3011,1239.540193
2020,3012,1267.867907
2020,3013,1247.755874
2020,3014,1262.3989
2020,3015,1250.349463
2020,3016,1276.535096
2020,3017,1281.020487
2020,3018,1275.770058
2020,3019,1012.622834
2020,3020,1277.048228
2020,3021,1053.832065
2020,3022,1264.771216
2020,3023,1255.558815
2020,3024,1337.812003
2020,3025,847.8945135
2020,3026,1083.990568
2020,3027,1077.420906
2020,3028,840.8863222
2020,3029,989.0938467
2020,3030,953.2487099
2020,3031,907.9479864
2020,3032,1062.141363
2020,3033,1114.621809
2020,3034,1112.988004
2020,3035,1102.073739
2020,3036,1112.443674
2020,3037,1110.845514
2020,3038,1095.199583
2020,3039,1078.553112
2020,3040,1055.744987
2020,3041,1062.12147
2020,3042,1045.090363
2020,3043,795.9947887
2020,3044,1026.448641
2020,3045,801.716425
2020,3046,1037.597113
2020,3047,1037.028156
2020,3048,1073.941479
2020,3049,970.596381
2020,3050,1199.128928
2020,3051,1194.772205
2020,3052,962.6074941
2020,3053,1087.874547
2020,3054,1049.182851
2020,3055,981.5605189
2020,3056,1224.32124
2020,3057,1155.441726
2020,3058,1197.134878
2020,3059,1195.338329
2020,3060,1206.625649
2020,3061,1204.75508
2020,3062,1184.716238
2020,3063,1168.442061
2020,3064,1158.427954
2020,3065,1161.770026
2020,3066,1165.84592
2020,3067,936.9420468
2020,3068,1169.599467
2020,3069,949.2648525
2020,3070,1129.137721
2020,3071,1181.631935
2020,3072,1181.905558
2020,3073,898.3193671
2020,3074,1129.318074
2020,3075,1122.165987
2020,3076,885.332045
2020,3077,1041.723839
2020,3078,1010.175948
2020,3079,926.8158719
2020,3080,1157.59813
2020,3081,1154.530587
2020,3082,1130.20757
2020,3083,1126.609143
2020,3084,1140.892963
2020,3085,1144.132103
2020,3086,1075.204978
2020,3087,1111.921035
2020,3088,1096.293881
2020,3089,1097.269064
2020,3090,1085.152203
2020,3091,837.946099
2020,3092,1060.806934
2020,3093,840.8677046
2020,3094,1077.932256
2020,3095,1070.090682
2020,3096,1102.12944
2020,3097,945.501746
2020,3098,1025.247267
2020,3099,1013.64153
2020,3100,1023.758693
2020,3101,931.9549822
2020,3102,914.3397481
2020,3103,866.7134326
2020,3104,783.5273504
2020,3105,1018.831584
2020,3106,1018.496868
2020,3107,995.2648905
2020,3108,1016.5121
2020,3109,1000.509507
2020,3110,988.9840561
2020,3111,941.0232847
2020,3112,927.5840794
2020,3113,923.8755087
2020,3114,893.6220234
2020,3115,867.9656335
2020,3116,863.3250082
2020,3117,846.4452822
2020,3118,837.0758914
2020,3119,817.4413854
2020,3120,830.2215897
2020,3121,1070.73843
2020,3122,1084.572905
2020,3123,1143.088237
2020,3124,1147.216599
2020,3125,1043.129772
2020,3126,1003.444165
2020,3127,929.3196806
2020,3128,976.354591
2020,3129,1119.908077
2020,3130,1107.163141
2020,3131,1083.543114
2020,3132,1029.204727
2020,3133,1047.505175
2020,3134,1028.844347
2020,3135,996.3260819
2020,3136,986.9564435
2020,3137,979.1566335
2020,3138,961.7404167
2020,3139,938.2909168
2020,3140,933.4295776
2020,3141,888.8447288
2020,3142,904.7508371
2020,3143,885.4060947
2020,3144,893.5039177
2020,3145,1221.834535
2020,3146,1078.985694
2020,3147,1074.338435
2020,3148,1075.668893
2020,3149,1014.586286
2020,3150,1096.722478
2020,3151,1074.140351
2020,3152,1030.309071
2020,3153,1089.415305
2020,3154,1131.204929
2020,3155,1127.750468
2020,3156,1076.384688
2020,3157,960.7006978
2020,3158,1140.757091
2020,3159,1120.653648
2020,3160,1152.509803
2020,3161,1179.121946
2020,3162,1178.379177
2020,3163,1137.754604
2020,3164,1174.953956
2020,3165,1166.850862
2020,3166,1153.312211
2020,3167,1142.460935
2020,3168,1172.485721
2020,3169,1098.582315
2020,3170,1310.487673
2020,3171,1294.060481
2020,3172,1050.717686
2020,3173,1312.717781
2020,3174,1323.711442
2020,3175,1289.879484
2020,3176,1236.982647
2020,3177,1248.744924
2020,3178,1278.811037
2020,3179,1266.29254
2020,3180,1295.726921
2020,3181,1275.59354
2020,3182,1290.470708
2020,3183,1277.974335
2020,3184,1305.053839
2020,3185,1309.539231
2020,3186,1304.884717
2020,3187,1040.503195
2020,3188,1306.63117
2020,3189,1083.329844
2020,3190,1293.67308
2020,3191,1284.013743
2020,3192,1367.607739
2020,3193,835.6994491
2020,3194,1005.447906
2020,3195,1066.389072
2020,3196,831.331077
2020,3197,981.3324298
2020,3198,945.365324
2020,3199,901.1164338
2020,3200,1118.081475
2020,3201,1101.243305
2020,3202,1093.043788
2020,3203,1080.694982
2020,3204,1037.843332
2020,3205,1089.995506
2020,3206,1075.389801
2020,3207,1056.355716
2020,3208,1040.538699
2020,3209,1043.375019
2020,3210,1031.848131
2020,3211,786.5892611
2020,3212,1016.356092
2020,3213,767.8290206
2020,3214,1027.495646
2020,3215,1026.990051
2020,3216,1059.580039
2020,3217,958.5446611
2020,3218,1187.077208
2020,3219,1182.656825
2020,3220,950.3011352
2020,3221,1078.114578
2020,3222,1040.696077
2020,3223,975.6219189
2020,3224,1214.011933
2020,3225,1145.428903
2020,3226,1187.504013
2020,3227,1185.707464
2020,3228,1197.229394
2020,3229,1195.295165
2020,3230,1174.532465
2020,3231,1158.130969
2020,3232,1148.116862
2020,3233,1151.267954
2020,3234,1155.089209
2020,3235,926.63274
2020,3236,1159.184656
2020,3237,938.913701
2020,3238,1118.493735
2020,3239,1170.962485
2020,3240,1171.261571
2020,3241,888.690533
2020,3242,1119.68924
2020,3243,1112.480426
2020,3244,875.4763049
2020,3245,1034.137159
2020,3246,1003.723797
2020,3247,921.4271339
2020,3248,1147.699496
2020,3249,1145.085765
2020,3250,1121.528695
2020,3251,1117.717474
2020,3252,1131.405526
2020,3253,1134.162351
2020,3254,1065.561473
2020,3255,1102.164078
2020,3256,1086.536923
2020,3257,1087.341927
2020,3258,1074.99816
2020,3259,828.0474648
2020,3260,1050.837462
2020,3261,831.380547
2020,3262,1068.184157
2020,3263,1060.319891
2020,3264,1092.38134
2020,3265,937.3003891
2020,3266,1017.04591
2020,3267,1005.392901
2020,3268,1015.368248
2020,3269,925.4554202
2020,3270,908.7856277
2020,3271,862.3646804
2020,3272,775.1366257
2020,3273,1011.244624
2020,3274,1011.406335
2020,3275,988.1743576
2020,3276,1009.492546
2020,3277,992.5915027
2020,3278,981.5861848
2020,3279,933.5308693
2020,3280,920.0916639
2020,3281,916.241277
2020,3282,885.7987035
2020,3283,859.7877031
2020,3284,854.6979231
2020,3285,838.0782635
2020,3286,828.491421
2020,3287,808.8380063
2020,3288,821.6371194
2020,3289,955.0564704
2020,3290,954.0540523
2020,3291,913.6283721
2020,3292,960.8747153
2020,3293,786.1171314
2020,3294,813.0473711
2020,3295,742.1458262
2020,3296,986.5280273
2020,3297,944.0319032
2020,3298,945.1391734
2020,3299,923.8357692
2020,3300,855.124393
2020,3301,901.2932273
2020,3302,878.6207122
2020,3303,849.3245229
2020,3304,795.503422
2020,3305,856.2072804
2020,3306,840.1370765
2020,3307,814.6755276
2020,3308,825.2972822
2020,3309,815.9225735
2020,3310,826.5287878
2020,3311,835.9036941
2020,3312,817.6897096
2020,3313,1206.155024
2020,3314,1064.754169
2020,3315,1059.794196
2020,3316,1058.301702
2020,3317,1067.429621
2020,3318,1082.003215
2020,3319,1062.745175
2020,3320,948.1722299
2020,3321,1076.186083
2020,3322,1115.932842
2020,3323,1111.339901
2020,3324,1126.917146
2020,3325,943.2675749
2020,3326,1129.416721
2020,3327,1118.33467
2020,3328,1152.178387
2020,3329,1159.547325
2020,3330,1156.545888
2020,3331,1123.38136
2020,3332,1160.286189
2020,3333,1151.995218
2020,3334,1138.561679
2020,3335,1127.916631
2020,3336,1211.897051
2020,3337,1082.358537
2020,3338,1294.673586
2020,3339,1278.328333
2020,3340,1034.903599
2020,3341,1296.739818
2020,3342,1307.65154
2020,3343,1274.39315
2020,3344,1221.51221
2020,3345,1234.716355
2020,3346,1263.947188
2020,3347,1251.674507
2020,3348,1279.978875
2020,3349,1260.516898
2020,3350,1275.573839
2020,3351,1263.323281
2020,3352,1289.911156
2020,3353,1294.396547
2020,3354,1289.41428
2020,3355,1025.360512
2020,3356,1290.456309
2020,3357,1067.106065
2020,3358,1277.777054
2020,3359,1268.363532
2020,3360,1351.220084
2020,3361,837.4183134
2020,3362,1072.238889
2020,3363,1066.288497
2020,3364,831.4399068
2020,3365,978.3432487
2020,3366,940.8319708
2020,3367,894.8937554
2020,3368,1118.034981
2020,3369,1042.764927
2020,3370,1102.602145
2020,3371,1096.62477
2020,3372,1105.847336
2020,3373,1106.592467
2020,3374,1090.987704
2020,3375,1073.648504
2020,3376,1051.864282
2020,3377,1057.781247
2020,3378,1059.693512
2020,3379,832.3235252
2020,3380,1065.416226
2020,3381,841.8559731
2020,3382,1019.442154
2020,3383,1077.176906
2020,3384,1077.683682
2020,3385,970.596381
2020,3386,1199.128928
2020,3387,1194.772205
2020,3388,962.6074941
2020,3389,1087.874547
2020,3390,1049.182851
2020,3391,981.7733131
2020,3392,1224.746828
2020,3393,1156.080109
2020,3394,1197.560466
2020,3395,1195.763917
2020,3396,1206.838444
2020,3397,1205.180669
2020,3398,1184.503444
2020,3399,1168.229267
2020,3400,1158.21516
2020,3401,1161.557231
2020,3402,1165.633125
2020,3403,936.7292526
2020,3404,1169.386673
2020,3405,949.2648525
2020,3406,1129.137721
2020,3407,1181.631935
2020,3408,1181.905558
2020,3409,898.3193671
2020,3410,1129.318074
2020,3411,1122.165987
2020,3412,885.332045
2020,3413,1041.723839
2020,3414,1010.175948
2020,3415,926.8158719
2020,3416,1157.385336
2020,3417,1154.317793
2020,3418,1130.420364
2020,3419,1126.821937
2020,3420,1140.892963
2020,3421,1143.49372
2020,3422,1074.566595
2020,3423,1111.282653
2020,3424,1095.655498
2020,3425,1096.630682
2020,3426,1084.513821
2020,3427,837.5205106
2020,3428,1060.381346
2020,3429,840.4421161
2020,3430,1077.506668
2020,3431,1069.665093
2020,3432,1101.703852
2020,3433,943.3817983
2020,3434,956.7797215
2020,3435,1012.738387
2020,3436,1024.492864
2020,3437,932.339981
2020,3438,913.5312774
2020,3439,864.923956
2020,3440,848.3669405
2020,3441,1014.136752
2020,3442,1007.127668
2020,3443,982.2483559
2020,3444,950.6475001
2020,3445,987.8104318
2020,3446,977.4308516
2020,3447,927.1896165
2020,3448,920.7415188
2020,3449,913.6535104
2020,3450,889.1185446
2020,3451,867.2467895
2020,3452,862.3998121
2020,3453,821.6716558
2020,3454,836.3346471
2020,3455,816.784934
2020,3456,825.2203724
2020,3457,962.7801198
2020,3458,896.5030651
2020,3459,923.3139463
2020,3460,969.6292907
2020,3461,862.4879513
2020,3462,819.5395698
2020,3463,749.5109086
2020,3464,994.4667493
2020,3465,949.7397229
2020,3466,941.081547
2020,3467,916.767313
2020,3468,862.780561
2020,3469,894.8353789
2020,3470,879.5067461
2020,3471,856.846226
2020,3472,812.4538256
2020,3473,850.7146746
2020,3474,838.6438544
2020,3475,824.3065989
2020,3476,835.4769182
2020,3477,801.8560138
2020,3478,836.5751416
2020,3479,846.0400049
2020,3480,878.087982
2020,3481,1218.460485
2020,3482,1010.337008
2020,3483,1072.866432
2020,3484,1073.086257
2020,3485,1082.015014
2020,3486,1095.470143
2020,3487,1075.13165
2020,3488,1027.988385
2020,3489,1085.129947
2020,3490,1118.364569
2020,3491,1111.473689
2020,3492,1074.6529
2020,3493,944.5822211
2020,3494,1131.46387
2020,3495,1117.876341
2020,3496,1159.161195
2020,3497,1163.150695
2020,3498,1166.167798
2020,3499,1136.27509
2020,3500,1173.936412
2020,3501,1142.072589
2020,3502,1152.371412
2020,3503,1141.586142
2020,3504,1221.896841
2020,3505,1098.156727
2020,3506,1310.062085
2020,3507,1293.634893
2020,3508,1050.292098
2020,3509,1312.292193
2020,3510,1323.285854
2020,3511,1289.241101
2020,3512,1236.557058
2020,3513,1248.319336
2020,3514,1278.172654
2020,3515,1265.654158
2020,3516,1294.875744
2020,3517,1274.742363
2020,3518,1290.257913
2020,3519,1277.761541
2020,3520,1304.841045
2020,3521,1309.326436
2020,3522,1304.671922
2020,3523,1040.290401
2020,3524,1306.418376
2020,3525,1082.691461
2020,3526,1293.034697
2020,3527,1283.37536
2020,3528,1366.969357
2020,3529,873.9851983
2020,3530,1110.081253
2020,3531,1103.647964
2020,3532,867.5224982
2020,3533,1010.275111
2020,3534,971.7025183
